OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
2658,1210177.280154235,889248.7467365407,-35.81464386,Sign Face,"PUSH BUTTON
FOR
WALK SIGNAL",R10-3e,1.155210211127996,1.642305121,,173.38796393554813
2659,1202967.864369119,887253.5903661997,-38.4738718,Sign Face,,M1-4,1.847001102566719,1.308281985570987,,-26.93829424
2660,1202790.300478738,888307.5577241023,-10.88027701,Sign Face,17534,D3-200,0.3286670392006636,1.281347603922089,,-59.0401889
2661,1199727.253283507,881882.0956522512,138.0967040755354,Sign Face,,D1-1,3.435956066648166,1.505475384294987,,-149.8973986
2662,1200193.961,882540.2391491587,109.4143931192162,Sign Face,TRUCK ROUTE,M4-4,1.914558373689652,1.419515998115142,,-79.01755756
2663,1200193.905368062,882540.0733453257,107.6759058882795,Sign Face,🡆,M6-1,1.767969178060691,1.522578441401323,,-76.52711437
2664,1219234.088654601,886347.3562760304,14.83129120449252,Sign Face,ONLY | ONLY,R3-5L,3.545181750853857,3.074041611353556,,36.02696410544096
2665,1207993.016502501,889206.9360860967,-13.60220606,Sign Face,,R7-8,1.218067759275437,1.583817789256573,,6.736758468457071
2666,1208074.125815246,889200.9090767176,-14.68532823,Sign Face,Speeding Fines Doubled In Work Zones,R2-1a,1.097715114752452,1.701601846367121,,169.55993221813074
2667,1195190.926093159,895845.5998601165,266.4542895724379,Sign Face,ROC,D1-1,2.166712894241015,5.689170615275701,,135.0789235248683
2668,1199368.577140522,877769.0700529877,148.4266658427321,Sign Face,NO PARKING,R8-3,1.295383707036575,1.470107392494877,,-83.69962177
2669,1191413.962836323,896615.7041974781,256.0626644986871,Sign Face,RAMP METERED AHEAD WHEN FLASHING,W3-7,3.102093480080367,3.787421348,,-82.81715366
2670,1181651.692667866,901662.2650499359,245.6627041778965,Sign Face,DO NOT ENTER,R5-1,1.052638410081466,0.9919799521317085,,-164.748014
2671,1219105.168965575,887488.2560553884,-14.14274558,Sign Face,,R5-1a,2.045502554674944,1.899499822209279,,-177.9418523
2672,1181717.008164285,901628.6765575042,246.0787656682733,Sign Face,DO NOT ENTER,R5-1,1.001647208,0.809304401,,-67.13565778
2673,1177642.591229064,906221.3297929779,-12.7873152,Sign Face,,R9-3,1.865843407213688,2.636888371258975,,-102.1466778
2674,1177642.562393615,906221.4451347748,-14.22212598,Sign Face,USE CROSSWALK,R9-3b,1.746881534953912,1.355159928053618,,-101.0122736
2675,1214651.940333475,887819.2378,-16.69022892,Sign Face,PUSH BUTTON FOR,R10-3e,1.271280344799161,2.251384760091702,,27.955148789900836
2676,1193153.711217671,896641.8819794606,243.1414796791477,Sign Face,EXIT,E5-1,4.084447047114373,4.158017961184184,,-88.37488726
2677,1207016.675425434,889336.3537,-9.413206258,Sign Face,YIELD,R1-2,2.825199170360963,2.566661020765702,,151.70248015324836
2678,1211687.250054544,888704.0279547197,-30.43489093,Sign Face,BUS STOP,I-2,1.381108234177033,2.570518301824729,,108.07058188893436
2679,1199342.889561177,877332.4925409841,139.2729501082503,Sign Face,,R7-8,1.152022503217061,1.804899148692688,,-87.45862841
2680,1184632.249652729,900593.2692666514,305.5088768158359,Sign Face,,D1-1,0.6763724248359602,0.2047647183388472,,44.086930433085584
2681,1195804.518821024,895024.9585945526,216.4604039663079,Sign Face,40,R2-1,2.634943988720576,3.210546143651009,,136.11479477762535
2682,1193008.185113341,896722.9296163828,249.7715053838494,Sign Face,WRONG WAY,R5-1a,3.382551350394885,2.630319944719474,,0.37790510192719295
2683,1188844.705,896803.8170563648,279.7872305895888,Sign Face,Shoreline WIDE Shoes,D1-1,4.971469159424306,2.759792198985815,,-87.41984373
2684,1197617.264142069,893211.8648,132.6185444317264,Sign Face,wildwood APARTMENTS 2609 NE 195th < LEASING OFFICE,D1-1,8.102898899714154,4.046706118583679,,-95.58912184
2685,1189175.108072326,896799.1017,252.3351069794101,Sign Face,,R6-1,0.3028291226923466,0.5621837056676547,,113.02946145241874
2686,1207419.578739644,889205.8392877339,-7.330489594,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,0.6580034559965134,2.324475200672945,,-67.14023611
2687,1188847.463678608,896813.6523475026,266.4915353610122,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.079137951,0.2195428713969887,,-129.9048792
2688,1202309.933934142,886848.5760568125,-36.38489784,Sign Face,LEFT LANE MUST TURN LEFT,R3-5L,0.8108508334805569,1.479276183793942,,55.04062571562654
2689,1185363.196251037,898588.8963658538,325.9124351845188,Sign Face,TOW-AWAY,R10-52,1.588973834936818,1.416672463317712,,-139.2082789
2690,1179135.873414122,904623.8619259531,120.5606834501031,Sign Face,Speed enforced by aircraft. Go to EnjoyExtraSafety.com to learn more,R2-1a,3.081273940006892,3.158501302301884,,-178.5736206
2691,1199418.340717996,878384.7621617523,166.7800287781162,Sign Face,,W1-2,0.154214696,0.3465061574429274,,-46.22834472
2692,1181596.559,901663.7196,244.0010113551222,Sign Face,Reserved Parking,R7-8,0.9910232095420362,1.298214628671607,,176.08526379295498
2693,1192280.987123433,861594.0651,198.0529995944106,Sign Face,WRONG WAY,R5-1a,3.003524451454481,2.151571819434563,,-91.68117355
2694,1214769.321437397,887610.1638242227,-14.71357076,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.778432855,1.357050044660767,,-66.70918763
2695,1203881.497955952,887941.2578587992,-22.22316293,Sign Face,STOP,R1-1,2.176856223444144,2.243739228149255,,-33.56277387
2696,1180672.886159891,902423.3759310801,225.5543337021274,Sign Face,"NO-IDLE ZONE
WAITING?
PLEASE TURN OFF ENGINE",Unknown,2.520484331001839,3.079341095089913,,142.65579532607754
2697,1202439.928945129,886975.2558922465,-39.11449295,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7559439286962153,1.296436368326346,,59.84327739717341
2698,1201365.222140929,885639.6045926808,7.127914712627998,Sign Face,NO PARKING ANY TIME,R7-1,1.181330897137523,1.773725277831157,,117.09338638516863
2699,1191620.142706115,861359.6969857676,157.4623489723606,Sign Face,NE 72nd St,D3-1,2.948320648471515,0.8906974313904843,,178.06082986594714
2700,1177716.201723042,908644.2492391856,-54.69096748,Sign Face,LOCAL DELIVERY ONLY,R5-2,2.020454769680898,3.610996646,,94.66814325634613
2701,1202482.861725076,887130.8485720458,-38.47077542,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.9491806565970183,1.343551712036133,,-102.6480604
2702,1192895.281513895,896662.9647,251.8190225245558,Sign Face,DO NOT ENTER,R5-1,0.3597489513084293,3.633821189602216,,-23.54842122
2703,1188037.825139383,896868.0239899587,306.5112090454502,Sign Face,NO TURNS,R3-3,3.589307873,2.891393828839064,,-109.3649664
2704,1210047.580706603,889278.4338828038,-33.29087756,Sign Face,"LEFT LANE
MUST
TURN LEFT",R3-5L,2.795689259171486,2.723347981770833,,-176.3570812
2705,1197073.885733052,893917.5968455902,149.2015059020125,Sign Face,,D1-1,1.713623852332433,0.184586262,,-178.1177872
2706,1192049.509,859993.1722315358,124.2869143384698,Sign Face,NE 67th St,D1-1,3.485777471462886,0.9228941417237124,,4.5672101351269765
2707,1192049.605071024,859992.6371737558,123.4163816,Sign Face,,D3-1,2.126062920689583,0.7812697899217408,,96.54908724257413
2708,1192049.646722228,859993.0985409433,123.3682224331302,Sign Face,8th Ave NE,D3-1,3.096065757324299,0.9006936070322992,,96.96705938208746
2709,1214091.052398904,888106.3841088118,-24.92320805,Sign Face,"RIGHT LANE
MUST
TURN RIGHT
EXCEPT
BUSES",R3-7P,2.574118430813154,3.471143465340138,,-63.70972504
2710,1214091.034777241,888106.2567772752,-26.6241808,Sign Face,EXCEPT BUSES,R3-1aP,2.285588136563699,1.325658132309715,,-63.40917567
2711,1219141.237707132,886306.4047317392,3.533993355632099,Sign Face,372,G4-1,1.427996149857839,1.948704258,,46.54179661784986
2712,1204134.181395486,888026.0761812606,-19.05122206,Sign Face,MILE 6,D10-1,1.270510355234146,1.725928432,,69.98102611384982
2713,1200000.179208393,882293.1161454152,116.1831769078973,Sign Face,MAC Towing,R7-201a,1.626514517292381,2.375703021983306,,-94.40686524
2714,1211964.162480285,888799.0932243934,-30.7141133,Sign Face,PARKING,R7-8,1.926322054,2.839341360926628,,86.60292717
2715,1195347.419280008,895670.6463788747,242.2919102503859,Sign Face,RESERVED PARKING,R7-8,0.9205193472405275,1.072419564227263,,138.7294862033305
2716,1201430.64,886065.4837525319,2.083904420733724,Sign Face,PHOTO ENFORCED,R10-19a,2.695354387809833,3.579608839849632,,-143.9917692
2717,1211543.163319722,888839.5548163556,-35.69454309,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.88855114,1.412069343477488,,78.41467485707085
2718,1203223.154212869,887588.9838864023,-35.94017846,Sign Face,,D1-1b,2.093135331,2.968007350564003,,-156.5617436
2719,1199406.316335672,880137.7115719492,162.5357735500736,Sign Face,Reserved Parking,R7-8,1.132021645382047,1.583557704,,-96.65616367
2720,1199359.529217345,880530.7243270761,188.2000867933038,Sign Face,"TACO BELL
Breakfast",D1-1,7.852012344201407,12.36254023035367,,-175.7723642
2721,1177721.203071512,909292.4877592864,-58.19282096,Sign Face,"DO NOT
ENTER",R5-1,3.753692773977916,2.153899485667547,,33.24508789213351
2722,1221809.007062626,889307.3437234766,-32.76026989,Sign Face,PERMIT PARKING,R7-101,2.591299709,3.079834279517333,,93.56148549286962
2723,1198140.448124816,874539.1809485768,135.3103911870721,Sign Face,"WINDOWS
DOORS GLASS",D1-1,15.06711043993632,5.182061256567637,,-163.8581355
2724,1205381.902496968,889053.7833558797,1.336347902814822,Sign Face,WRONG WAY,R5-1a,2.030712106227875,1.607269863,,-16.45116864
2725,1199311.468533345,877568.7966443776,141.3923055642846,Sign Face,EMERALD CITY 5 MILES,D1-1a,1.154085097486774,0.7377900680527092,,99.11959938
2726,1199310.025158914,877559.0655,141.1406962452335,Sign Face,,D1-1,1.035844131012758,0.7426385090127589,,-79.74847969
2727,1201151.029220194,890065.3382234588,22.92832038819817,Sign Face,,D11-4,1.360932649821043,1.895726237793764,,119.82006453538122
2728,1199592.021434549,881576.1303099457,150.0302121824029,Sign Face,5,R2-1,1.920871212581794,1.595212070395549,,71.40696402
2729,1199591.990997131,881575.9276608163,149.2143842341505,Sign Face,SPEED LIMIT 5,R2-1,1.056491682305932,0.8233510640760264,,82.07954524
2730,1200034.841020324,882404.9143859751,116.0769963735345,Sign Face,Unauthorized or improperly parked vehicles will be impounded 24 hrs a day at owner's risk & expense MAC Towing Company 555-555-5555,R7-201a,1.539312099069357,2.381228173772494,,-149.7985377
2731,1181032.407,901785.3924180999,240.2914509608351,Sign Face,4,W16-13P,1.187186631113291,0.6798954082032046,,55.90896528635096
2732,1181032.601981017,901785.0664173268,238.2806539624932,Sign Face,,D1-1,0.5470367153858146,0.8169823948293925,,56.76441002055351
2733,1196874.458164285,871316.6865349212,108.0856846549116,Sign Face,522 372,D11-1,1.198331582297882,1.819522399405639,,-169.6640625
2734,1211531.748486754,888718.3545673194,-35.89751762,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.9577448960890373,1.706177588800589,,-162.8609167
2735,1198846.040353413,892010.3040914804,93.14385322829116,Sign Face,SPEED LIMIT 25,R2-1,2.418108474,2.795005997320017,,-146.3993058
2736,1219355.116241373,886415.2126961659,11.99338051,Sign Face,,R9-3,2.805772553632657,2.818537073979775,,116.45524485758101
2737,1213019.225935688,888337.0216834878,-35.8969423,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,0.5557417040814957,0.6923394173383713,,66.19236105699095
2738,1218874.062451903,886090.4478424469,6.671506746808959,Sign Face,,W1-8R,2.573697209854921,3.146993991583586,,-91.63998635
2739,1219039.157813944,886128.5474807118,7.888315145373618,Sign Face,,W1-8R,2.664412638247013,3.219584598938624,,-131.9544977
2740,1198432.190782287,875282.5004,125.8718127530816,Sign Face,,R10-3e,0.5211029779538513,0.740903319,,93.71519840690236
2741,1218710.437297281,886105.1170762522,4.845831079681986,Sign Face,,W1-8R,2.548004100273053,3.277175711790721,,-77.41395213
2742,1219904.379284738,889059.9201001627,-30.3716943,Sign Face,NO OUTLET,W14-2,3.527369618912538,3.403439529538155,,162.2841326280627
2743,1223621.490411612,887727.8828936274,-27.92254219,Sign Face,,R3-8,2.209488723427058,2.687503134210905,,16.25724336364569
2744,1198810.971641255,875812.0850090423,143.8460220712426,Sign Face,ONLY,R3-5L,2.657988725304604,3.239910367925962,,113.57100077395658
2745,1219361.966262532,886280.7099435312,8.234719126423471,Sign Face,LANE ENDS MERGE LEFT,W9-2,1.405452419817448,1.496753725,,-15.22834689
2746,1196192.780134907,894498.7737226246,195.0659775,Sign Face,DEAD END,W14-1,1.352989388580124,3.032172952095668,,-163.1901061
2747,1196193.241502095,894498.5254173675,191.9843390109145,Sign Face,,R2-1,0.3137548101817568,1.525094425082207,,-164.9548114
2748,1199348.562134826,879689.6943964527,162.7647800821069,Sign Face,"15 MIN
CUSTOMER
PARKING
(OTHER IN ENFORCED)",R7-23,1.020470348248879,1.510626443376144,,-0.65315041
2749,1209021.91,889410.3848483673,-26.34988695,Sign Face,U.S. Bank Customer Parking Only,R7-107,1.423078385392825,1.898697078,,-92.9414549
2750,1222265.685435874,889166.486,-37.89740569,Sign Face,CLASS OF 2023,D1-1,1.601421070694924,1.694751041432222,,-160.1553446
2751,1219468.267745584,888697.3212472454,-24.98457959,Sign Face,NO PARKING ANY TIME,R7-1,1.035830833,1.594174662232399,,-138.3467467
2752,1222551.343588283,888992.2417489385,-33.04080962,Sign Face,NO PARKING ANY TIME,R7-1,0.9624214460452398,1.133293032596509,,-140.4912272
2753,1201304.374537169,885825.4711,10.00990146895277,Sign Face,"RIGHT LANE
MUST
MAKE NEXT
RIGHT TURN
EXCEPT BUSES",R3-7P,3.273020603656769,4.315878435174625,,-151.0929498
2754,1207163.875587788,889205.6830456557,-10.48139914,Sign Face,PUBLIC NOTICE Proposed Land Use,G9-11,4.094613451560339,4.150021411776543,,178.0025199896901
2755,1222273.466301378,889160.3831556716,-40.72671284,Sign Face,5,R2-1,1.909436843,2.257380216618379,,-113.6457364
2756,1222272.733951054,889161.7831768051,-40.2334854,Sign Face,SPEED BUMP,W17-1,1.791985030372938,1.220205445860823,,-120.7212429
2757,1222259.484813061,889179.2961065434,-34.63363611,Sign Face,USE CROSSWALK,R9-3c,1.513944780627887,1.892587613662084,,113.10608377905679
2758,1222137.576743857,889188.2227806614,-40.74961287,Sign Face,SPEED BUMP,W17-1,2.120292936662833,1.379051702047388,,66.93750279705317
2759,1222138.060138124,889186.7003590534,-41.16532471,Sign Face,SPEED LIMIT 5,R2-1,2.347686548332374,2.467220803946257,,79.47482291251023
2760,1183854.490304585,901457.9434646494,287.5977325,Sign Face,WRONG WAY,R5-1a,1.759283695767323,1.443083643168211,,-1.132717355
2761,1222408.116685505,889107.7744805415,-31.6242922,Sign Face,,D11-4,1.563399817074339,1.987933343748252,,124.93096041943537
2762,1180015.309760151,903222.2604497161,210.7609973297519,Sign Face,,OM3,0.9865577589472136,0.6700887233267229,,-126.5806095
2763,1199330.141088683,877717.4185545745,144.4873229624831,Sign Face,EMERALD CITY,D1-1,1.042356238315503,0.7908057806889217,,-83.56670819
2764,1220450.656857879,889256.4766894546,-31.60861345,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-7R,2.530192554990451,2.670894434849421,,82.63503661447567
2765,1220449.492626616,889256.3935372303,-35.2373357,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7966063687453668,1.075608054,,80.72053393506903
2766,1203115.825466938,887469.9139062387,-34.75791018,Sign Face,,D11-4,1.354191256736716,2.650657055775325,,51.49061607522703
2767,1196937.982658914,893941.9984439992,160.5220980129642,Sign Face,,OM-2Y,0.2293906468277176,1.016867383743326,,8.964097015643846
2768,1196937.274588439,893941.5210571176,163.0629716676476,Sign Face,331,I-2,1.330382202,1.943387956,,-38.30991758
2769,1210481.076029479,889007.4277680602,-33.83534721,Sign Face,Little Washington Loop,M1-8,1.015905165672302,2.367884034613768,,-76.54171701
2770,1197411.284518452,872377.3328536875,106.0724847024682,Sign Face,,D1-1,1.899009571,1.656072241167228,,-66.07169991
2771,1219897.287566446,889079.1253603887,-19.99081622,Sign Face,Bothell Way NE,D3-1,10.39639265358448,1.900825866,,-21.28679975
2772,1219890.615964629,889076.6895158528,-33.61838126,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.8212540524949631,1.045319353714586,,-21.36075731
2773,1199968.514681212,891049.3593420807,63.13626302341648,Sign Face,DEAD END,W14-1,2.730410766055187,3.284559789498648,,-166.102679
2774,1199969.092992166,891049.2175677887,63.28396335065393,Sign Face,DEAD END,W14-1,3.338895728687446,3.386391227245331,,-166.5129475
2775,1199997.912421691,891036.2416156402,58.23222794,Sign Face,,R2-1,1.980850613067548,1.419850589136283,,-174.8691087
2776,1219859.779,889080.8444237406,-33.06393169,Sign Face,,R10-3e,0.576361878,1.006569274415573,,-114.7889324
2777,1219914.821522033,889038.3654,-31.22716991,Sign Face,NO PARKING ANY TIME,R7-1,1.051847985237837,2.381569609145324,,-151.6928213
2778,1219915.244842447,889038.1952924997,-31.73971144,Sign Face,NO PARKING ANY TIME,R7-1,1.361145411382119,2.211376982281606,,25.18004024181869
2779,1219552.064,888855.3078,-27.91604983,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4687552251542608,0.5264673852548004,,-139.9796722
2780,1219552.070169138,888855.3152,-27.02709136,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.8216573803623518,1.141244409283002,,-138.1675845
2781,1200454.496,883067.2950919484,105.4847371476891,Sign Face,DEAD END,W14-1,3.654696071147919,3.530562215646108,,-82.86424501
2782,1200454.539381733,883068.0524229828,105.2401489601535,Sign Face,DEAD END,W14-1,2.605963048140208,2.793786138296128,,-84.5555077
2783,1200454.228599669,883067.4584928273,102.9067804044488,Sign Face,NO PARKING END OF ROAD,R7-14,1.477681254297495,1.789805397689343,,95.43820677331878
2784,1181819.639935933,901495.5456914153,249.1512678871555,Sign Face,,D1-1,1.992875747879346,0.4763671708852053,,-67.84146248
2785,1198657.879435444,875475.0602834971,129.0683424466851,Sign Face,,W1-7,2.065545163055261,1.142858502964179,,-150.008121
2786,1198660.115784728,875472.8840080658,125.1420405985914,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.431851214,0.6816150026768447,,29.521224691092346
2787,1195390.823,895406.3622779226,233.3221582,Sign Face,RESERVED PARKING,R7-8,1.577094582592448,2.047185874084632,,-140.1792022
2788,1195390.790999572,895406.4047301116,235.4210885200901,Sign Face,,D1-1,2.046360640823842,2.135082211792469,,-139.4827014
2789,1195390.899933491,895406.3598749684,233.9381404393914,Sign Face,PREFERENTIAL PARKING,R7-107,1.562764661237598,1.072593019654354,,40.61709405650639
2790,1185028.051436584,899113.3811477548,315.0599936002496,Sign Face,Reserved Parking,R7-8,0.7379369771728914,1.278494975914558,,-88.44859876
2791,1208163.269004536,889211.4267567586,-17.43450797,Sign Face,"RESERVED CUSTOMER PARKING ONLY
7AM - 7PM
VIOLATORS TOWED AWAY",R7-107,1.015304329370459,1.516546025375525,,2.405362180393019
